185,177,170
167,152,151
160,152,149
141,135,133
165,156,150
208,196,188
158,152,145
116,124,119
95,114,111
71,95,95
50,74,76
29,54,56
8,36,39
0,19,24
68,90,99
124,139,149
199,198,180
111,122,96
51,72,38
119,132,102
148,141,122
167,150,141
217,203,195
120,115,93
123,147,108
63,84,52
205,203,191
255,255,255
181,173,162
184,153,143
229,184,175
220,198,183
140,127,111
109,109,95
184,180,164
160,142,126
180,157,142
157,147,135
164,139,129
233,168,153
199,158,145
183,167,153
138,137,120
160,143,128
197,185,173
201,198,186
162,157,142
105,100,84
109,105,86
148,143,124
118,122,104
174,180,162
138,143,126
70,79,60
92,104,84
138,147,129
200,201,186
160,154,136
165,150,132
183,166,150
171,155,144
155,140,131
176,172,161
124,138,126
57,74,70
56,72,77
43,68,77
20,36,48
41,51,60
78,89,95
44,58,65
0,23,34
0,22,35
5,32,36
14,43,48
20,51,57
22,53,62
26,62,72
22,48,58
14,28,39
170,154,140
122,125,100
94,117,80
67,89,54
127,127,105
161,149,142
218,194,195
193,168,150
121,129,91
98,107,76
157,156,145
229,225,223
209,196,187
161,128,115
196,154,139
195,185,163
191,190,173
150,162,152
119,120,109
203,184,171
173,152,138
169,164,151
178,181,164
186,161,144
174,152,141
126,118,105
156,165,143
204,199,174
185,173,159
180,171,165
185,185,173
139,139,123
124,112,97
167,140,129
214,201,190
192,185,173
173,167,154
129,128,113
58,61,43
149,150,136
254,243,239
219,203,195
179,162,149
162,145,133
175,157,147
173,173,167
81,112,104
3,42,34
0,25,25
8,29,38
10,35,48
20,39,56
14,33,45
0,24,28
8,35,43
28,45,66
29,43,67
24,48,54
22,47,53
23,50,57
27,56,67
25,55,68
23,55,63
23,56,57
165,153,142
165,165,148
135,147,123
123,128,105
189,171,157
192,175,162
151,146,127
132,119,99
122,117,94
208,203,184
124,118,109
173,166,157
199,196,182
152,137,123
163,135,124
180,164,151
178,176,161
201,200,185
172,179,159
128,133,112
90,97,77
187,192,175
235,232,217
180,174,160
189,175,169
70,62,56
72,78,64
155,151,134
122,120,101
90,96,77
101,104,86
131,128,112
175,160,146
233,209,198
229,200,189
141,117,105
147,137,121
177,174,156
146,143,127
145,142,128
142,132,125
233,214,204
169,146,137
162,148,141
171,172,169
58,73,78
0,22,30
20,46,53
26,48,57
27,43,53
27,42,53
24,44,55
21,46,53
19,47,51
19,46,53
25,45,57
27,46,59
24,47,54
22,47,53
23,48,55
25,50,58
28,52,62
27,56,63
25,57,60
190,183,174
221,209,202
214,196,189
209,185,176
214,185,176
171,154,135
132,139,108
166,171,148
154,151,136
112,107,94
139,136,124
192,177,166
175,164,151
161,162,148
207,193,184
202,175,171
151,130,121
138,140,114
142,167,135
119,137,111
154,169,146
159,161,144
163,145,134
189,177,165
172,152,149
124,113,111
135,136,127
104,101,90
108,108,89
100,106,82
103,100,79
131,124,105
181,174,156
223,216,198
189,165,149
187,166,149
130,124,104
128,128,109
151,147,131
146,139,126
76,68,54
126,113,98
172,159,148
155,153,151
34,52,59
0,19,30
27,46,57
29,47,57
26,45,55
24,46,54
24,46,54
23,48,53
22,48,54
23,47,55
20,44,52
20,46,51
22,49,53
23,48,55
23,48,55
23,48,55
21,46,52
28,53,59
31,55,62
32,55,63
197,182,175
194,172,167
201,169,164
193,164,155
179,163,149
176,170,151
170,167,146
162,160,139
101,102,82
30,33,13
105,114,95
182,169,155
224,207,193
173,176,156
134,138,117
148,146,127
166,161,143
105,108,82
171,183,155
214,225,200
140,143,121
114,101,87
147,124,114
195,178,165
148,125,120
250,241,234
198,204,190
62,67,47
194,196,176
215,209,191
181,162,148
156,133,120
225,211,196
124,122,102
144,139,120
177,170,152
169,163,145
168,161,148
119,108,98
129,113,103
145,127,114
146,139,127
163,169,160
40,55,57
0,14,28
30,50,63
27,47,56
24,44,53
25,45,54
25,45,54
25,45,54
23,47,54
22,47,54
22,47,54
20,45,52
21,46,53
23,48,55
23,48,55
23,48,55
23,48,55
22,47,54
28,53,60
30,55,62
30,55,62
175,161,153
155,140,132
179,164,154
206,196,181
186,181,163
208,205,187
138,131,115
122,117,100
144,141,121
125,123,104
79,82,62
133,126,106
205,187,168
167,150,132
169,159,139
148,145,122
155,157,132
117,120,92
122,128,99
132,144,116
145,149,126
187,172,157
187,168,153
198,184,168
153,131,123
227,218,210
191,196,181
111,112,92
89,98,74
169,177,154
208,190,176
166,137,127
174,151,139
146,131,116
121,124,103
160,162,142
166,161,147
221,210,200
158,143,136
121,104,96
175,164,155
147,152,145
37,59,57
8,36,42
25,46,61
25,44,57
26,46,54
25,45,54
22,42,51
23,43,52
25,44,53
21,45,53
20,45,52
20,45,52
22,47,54
23,48,55
23,48,55
25,50,57
23,48,55
21,46,53
22,47,54
28,53,60
31,56,63
30,55,62
115,111,99
163,156,145
190,178,165
182,169,155
178,167,150
224,217,201
145,140,129
117,109,96
186,172,158
178,162,146
150,127,112
99,99,70
112,117,85
150,136,111
150,145,117
105,110,79
129,132,102
137,135,106
106,106,77
86,103,71
97,111,83
206,202,183
156,154,133
139,135,113
146,132,120
162,152,142
186,187,171
154,144,125
69,71,48
86,100,75
187,181,164
189,171,157
144,124,110
167,149,135
134,138,118
137,142,124
160,151,140
172,159,151
156,144,135
178,171,163
145,154,151
20,38,41
1,26,34
19,46,56
24,47,54
24,44,51
25,44,54
25,45,54
22,42,51
24,44,53
26,45,55
22,46,54
20,46,53
21,46,53
23,48,55
23,48,55
22,47,54
22,47,54
25,50,57
26,51,58
26,51,58
26,51,58
26,51,58
27,52,59
84,93,77
133,121,112
230,200,196
175,141,135
186,160,148
155,148,132
114,114,102
167,157,144
187,169,155
183,154,140
204,160,149
145,136,109
90,101,65
117,116,85
110,119,85
116,121,88
169,154,128
137,125,98
125,121,92
64,87,51
52,76,42
150,159,133
135,146,121
158,159,134
185,176,161
217,208,196
130,125,109
108,90,73
150,139,121
102,105,85
180,179,160
108,105,86
131,124,106
149,139,122
121,123,105
98,98,83
140,129,118
156,145,137
179,173,163
147,153,145
39,66,69
7,31,42
22,45,61
20,44,54
21,45,45
23,45,46
26,45,56
25,45,54
24,44,53
26,46,55
27,47,56
24,48,55
22,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
26,51,58
29,54,61
27,52,59
26,51,58
23,48,56
24,49,56
92,93,78
136,128,119
210,197,193
168,152,145
178,161,148
164,157,134
180,174,147
220,209,188
195,191,171
195,172,159
240,207,202
172,162,146
113,118,93
82,89,61
121,125,97
143,136,110
175,158,132
168,144,118
124,114,88
66,86,56
126,137,112
157,151,127
166,171,145
147,138,125
150,133,121
154,158,138
74,77,56
81,77,56
175,167,154
103,94,83
121,124,101
133,140,113
128,128,105
189,179,164
179,154,137
197,171,154
161,149,131
178,179,170
110,124,131
17,39,51
14,37,44
23,44,52
24,45,53
23,42,50
23,42,48
23,45,51
23,49,56
23,48,55
23,48,55
23,48,55
24,48,55
23,48,55
23,48,55
23,48,55
22,47,54
22,47,54
22,47,54
22,50,56
22,51,57
23,52,58
24,52,59
26,55,62
25,52,58
23,47,54
112,99,83
200,190,177
144,140,128
147,148,132
122,129,103
176,179,150
237,218,200
197,185,166
163,171,149
203,198,183
196,188,178
94,99,80
81,86,63
128,130,105
142,141,116
139,136,109
125,122,91
135,120,91
147,137,112
112,122,98
126,124,106
126,112,93
52,68,35
88,98,70
209,187,169
128,129,106
59,67,44
123,121,102
154,147,133
132,125,109
89,94,68
75,85,54
77,86,59
133,134,115
194,165,149
177,151,135
186,184,172
93,105,103
0,15,24
12,33,45
26,45,52
26,46,52
24,44,50
23,43,50
23,41,49
23,45,52
23,49,56
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,48,55
22,47,54
18,48,54
24,54,60
27,57,63
26,55,61
26,56,61
26,53,59
25,49,57
189,168,151
206,190,174
168,165,147
76,88,62
84,112,72
114,134,98
223,208,197
202,200,184
152,174,149
165,175,156
129,133,118
164,176,153
134,142,117
123,132,104
141,158,126
113,128,94
102,106,73
114,114,82
133,127,102
190,188,170
184,171,158
127,116,100
80,102,67
150,141,106
203,144,131
177,147,133
148,145,127
165,155,145
116,108,94
142,138,115
148,146,120
148,148,121
133,130,109
138,132,117
185,165,149
189,179,170
88,102,102
0,16,21
23,41,45
31,45,51
25,45,52
25,45,52
24,44,51
23,43,50
23,42,49
23,45,52
23,49,56
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
22,47,54
23,48,55
24,49,56
24,49,56
23,49,55
23,52,58
24,54,60
26,55,61
27,56,62
27,57,62
27,56,62
27,54,61
204,184,168
221,206,190
187,183,166
83,93,68
68,91,53
87,107,72
157,156,140
137,150,128
89,124,93
91,105,78
125,124,103
109,120,95
114,125,99
74,92,62
50,87,48
79,110,71
119,127,94
121,126,94
109,107,84
147,143,127
192,173,164
197,184,171
94,115,83
108,101,69
213,158,148
199,171,157
169,167,150
187,177,169
124,116,102
166,162,140
162,150,130
161,144,127
181,160,152
196,173,172
178,170,166
105,113,112
11,33,38
14,42,48
24,45,49
26,41,46
23,43,50
23,43,50
23,43,50
24,44,51
26,45,52
25,47,54
22,48,55
23,48,55
23,48,55
23,48,55
23,48,55
22,47,54
25,50,57
26,51,58
24,49,56
24,48,56
23,48,55
23,52,58
23,53,59
26,55,61
28,57,63
28,57,63
28,57,63
28,58,63
169,160,145
217,209,197
190,183,173
153,150,135
119,120,96
164,163,138
171,159,144
60,76,49
48,94,53
90,113,75
118,125,89
83,102,68
73,72,52
95,85,64
76,91,61
66,91,54
116,127,90
106,110,80
98,98,76
122,126,110
164,150,142
193,171,160
142,154,129
140,142,125
228,200,195
169,164,152
149,147,134
189,177,169
142,130,119
156,141,126
193,174,159
194,176,165
180,173,170
137,140,142
65,78,88
21,39,47
20,45,47
21,47,48
19,45,50
24,46,54
25,44,51
25,44,51
25,44,51
26,45,52
29,47,54
26,48,55
22,48,55
23,48,55
23,48,55
23,48,55
22,47,54
22,47,54
29,54,61
27,52,59
24,49,56
27,52,59
28,53,60
25,54,59
27,56,62
28,57,63
28,57,62
29,57,63
28,57,63
26,58,63
170,168,152
162,157,146
190,181,175
207,197,188
223,210,197
210,199,179
191,178,155
110,111,82
52,86,42
77,109,64
85,107,59
121,138,108
153,134,126
184,129,122
186,151,133
110,114,83
76,82,52
86,90,62
93,96,72
128,131,113
190,179,168
192,178,164
195,191,176
210,184,184
203,174,173
178,170,159
177,170,155
172,163,144
180,176,167
192,189,188
172,171,166
132,137,134
62,81,80
0,30,31
8,35,47
17,40,50
22,45,48
21,45,46
19,47,53
23,49,58
26,47,54
25,47,54
25,47,54
25,47,54
28,48,55
25,49,56
22,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,49,56
25,50,57
25,50,57
29,54,60
30,56,63
27,56,63
29,58,65
30,59,66
28,58,65
28,56,63
27,57,64
25,58,64
176,169,150
158,150,136
192,183,174
186,177,167
200,188,176
127,128,103
81,88,52
166,148,122
118,118,87
67,92,53
108,117,81
191,191,172
248,224,217
219,136,132
221,146,132
205,191,164
116,113,94
91,89,74
126,119,106
171,153,142
193,176,166
167,161,151
147,142,126
150,143,119
108,106,84
161,163,146
180,187,174
110,120,106
75,97,97
44,75,87
26,55,64
3,32,40
4,31,39
20,46,53
23,49,55
22,47,54
20,45,52
20,45,53
22,47,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
22,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
25,50,57
25,50,57
25,50,57
24,49,56
27,51,58
29,55,62
26,56,67
25,55,66
25,55,65
25,55,65
25,56,66
26,57,67
27,57,67
194,183,163
203,192,177
210,198,189
170,157,146
199,185,168
166,162,139
99,99,77
203,184,169
162,152,134
106,108,86
205,189,172
172,168,150
172,166,149
217,160,158
180,128,125
180,172,155
178,172,156
181,163,154
206,186,176
205,184,174
205,190,177
153,144,129
114,117,96
111,132,105
58,80,61
58,83,75
32,59,62
4,32,45
4,30,41
7,32,39
14,39,47
21,47,54
23,48,56
23,48,55
23,48,55
22,47,54
19,44,52
19,44,52
22,47,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,50,57
23,50,57
23,49,56
23,49,56
27,52,59
29,56,63
27,57,67
29,59,69
30,60,70
29,59,69
27,57,67
26,56,66
27,57,67
197,185,166
198,185,171
191,176,167
185,171,160
150,134,117
175,170,150
178,180,166
178,167,157
167,158,147
125,119,107
202,181,173
229,214,211
175,172,170
174,157,159
185,172,170
167,173,158
190,180,164
190,177,154
164,157,134
119,118,99
126,132,117
156,165,149
99,115,109
55,81,92
33,60,68
12,42,48
8,40,44
18,53,57
20,49,55
25,48,56
23,48,55
22,47,54
23,48,55
23,48,55
23,48,55
22,47,54
21,46,53
21,46,53
22,47,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,49,56
24,49,56
24,49,56
23,48,55
22,47,54
22,50,57
23,51,57
23,51,57
26,54,60
28,56,62
28,57,64
29,59,69
32,62,73
36,66,76
36,66,76
32,62,72
29,59,69
28,58,68
170,160,147
173,163,155
230,223,219
242,232,227
169,156,147
164,158,144
152,154,141
115,111,99
212,206,195
178,172,161
186,178,168
210,190,185
162,144,136
173,150,138
204,178,163
168,166,137
155,151,121
104,112,103
65,83,80
38,62,63
28,55,64
40,66,85
24,46,69
19,40,57
24,46,62
23,45,59
22,46,55
22,46,53
23,48,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,49,56
25,50,57
25,50,57
25,50,57
24,48,56
24,49,56
21,50,55
23,54,59
28,58,63
30,60,65
29,59,64
29,59,65
30,60,70
30,60,70
30,60,70
31,61,71
32,62,72
32,62,72
29,59,69
184,182,174
233,230,228
243,243,248
223,220,223
198,198,195
185,177,170
157,133,126
148,132,122
206,191,181
181,169,159
154,148,136
163,149,142
199,190,178
238,221,201
173,152,133
93,104,90
77,95,95
47,68,82
22,52,65
13,51,59
15,51,58
18,45,56
25,46,58
24,51,55
22,48,53
22,46,53
23,46,54
26,46,55
24,47,55
21,47,54
22,47,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,49,56
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,49,55
26,50,56
26,50,57
24,48,55
24,48,55
27,52,57
23,54,58
24,58,61
29,62,65
27,60,63
26,59,62
27,59,64
29,61,69
29,60,71
29,60,71
29,59,68
29,58,68
32,61,71
34,64,73
236,235,236
231,230,232
216,214,217
196,196,197
206,209,207
199,189,182
178,147,137
185,161,153
173,151,144
171,149,140
182,160,151
214,189,174
252,239,221
151,156,147
60,79,81
38,70,83
18,48,67
23,48,59
24,51,58
26,57,60
28,58,58
26,51,49
24,47,48
21,48,55
20,48,53
22,48,53
25,50,55
24,49,53
25,50,56
25,50,58
24,49,56
23,48,55
23,48,55
24,49,56
21,46,53
21,46,53
21,46,53
20,45,52
23,48,55
23,48,55
22,47,54
23,48,55
23,48,55
23,48,55
23,48,54
23,49,58
21,49,59
20,49,55
20,48,54
24,50,60
31,52,67
29,57,68
28,59,67
28,59,67
29,59,68
29,60,68
30,59,70
33,57,73
33,59,66
33,59,67
32,60,74
29,61,72
29,63,72
32,65,77
232,232,234
217,218,217
242,240,237
240,237,232
234,233,229
200,190,183
144,129,116
154,142,132
171,152,145
197,166,161
184,145,141
159,139,115
122,126,99
61,85,83
28,64,77
16,46,61
28,53,60
30,55,60
25,49,56
28,51,60
29,52,61
22,47,56
23,48,56
24,48,55
22,46,53
28,53,60
35,60,67
24,49,57
28,53,60
32,57,64
29,54,61
26,51,58
26,51,58
24,49,56
27,52,59
25,50,57
24,49,56
24,49,56
30,55,62
30,55,62
24,49,56
20,45,52
25,50,57
24,49,56
24,49,54
25,48,63
21,45,67
19,48,58
20,53,58
26,58,66
27,57,72
31,56,68
33,56,67
32,55,67
33,57,69
34,58,69
34,57,70
33,57,72
34,59,66
33,59,65
32,61,72
28,64,68
26,63,68
28,62,75
234,238,234
233,235,231
252,250,246
233,226,221
199,192,185
159,144,139
156,143,137
184,183,170
192,177,165
143,114,106
118,92,81
72,87,72
46,87,78
20,59,62
16,55,64
22,52,62
27,47,55
31,54,61
24,49,56
25,50,57
24,49,56
22,47,54
24,49,56
23,48,55
22,47,54
25,50,57
29,54,61
23,48,55
24,49,56
25,50,57
22,47,54
24,49,56
26,51,58
24,49,56
25,50,57
24,49,56
24,49,56
25,50,57
27,52,59
26,51,58
23,48,55
21,46,53
25,50,57
26,51,58
25,50,56
27,51,62
30,53,66
31,57,63
27,56,58
29,62,67
32,70,81
23,57,72
21,52,69
23,54,71
23,55,71
21,53,70
29,60,75
28,61,69
27,60,72
27,62,73
27,62,66
30,62,64
30,63,69
29,62,73
246,247,240
251,249,241
206,204,195
139,130,121
159,149,137
190,171,164
193,171,169
176,166,153
213,201,187
132,123,111
62,76,60
61,91,90
24,53,67
19,50,62
23,55,67
23,50,60
27,49,55
27,50,57
24,49,56
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
22,47,54
21,46,53
22,47,54
22,47,54
22,47,54
22,47,54
23,48,55
23,48,55
21,46,53
22,47,54
22,47,54
22,47,54
22,47,54
21,46,53
23,48,55
25,50,57
25,50,57
26,51,58
27,50,56
23,54,64
20,58,66
43,69,71
83,103,99
81,102,96
47,72,65
60,85,88
61,85,93
60,84,90
59,83,89
56,80,86
31,56,62
17,45,52
18,51,64
21,59,77
27,64,79
32,60,74
31,59,69
33,65,72
204,193,186
190,180,171
163,155,143
180,173,160
168,167,149
126,120,105
223,199,190
199,174,159
165,154,135
81,101,87
36,77,72
17,48,59
27,48,65
31,57,68
25,52,62
23,48,57
23,49,56
24,49,56
23,48,55
21,46,53
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
25,51,58
25,50,58
25,50,57
27,52,59
31,53,58
25,58,73
16,52,72
24,41,46
128,135,119
104,112,81
52,68,27
75,80,51
80,80,57
77,79,54
83,85,60
120,121,94
99,101,79
122,132,124
95,120,109
29,66,73
25,62,90
27,58,73
33,62,66
21,50,60
167,144,138
161,142,134
204,191,179
159,155,137
79,82,61
60,68,43
112,104,79
240,209,187
151,142,119
54,86,73
22,57,70
13,50,63
22,63,66
23,56,59
22,50,54
21,47,55
20,47,57
24,49,57
23,48,55
22,47,54
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
25,50,57
25,50,57
25,49,56
30,55,62
28,54,62
36,63,68
79,99,98
107,113,103
115,111,89
51,56,22
75,92,52
125,136,104
89,95,65
53,61,31
75,84,53
51,61,30
73,78,50
126,126,91
86,110,58
55,93,71
26,66,89
42,82,81
54,86,75
51,79,89
192,175,179
230,208,211
211,198,190
66,84,55
109,97,71
180,145,126
112,102,72
182,173,158
81,110,110
56,81,84
25,49,58
18,52,60
25,54,59
24,52,57
22,48,54
22,48,55
22,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
24,50,57
28,49,58
29,46,56
23,52,53
28,55,64
29,52,69
20,63,76
48,85,62
115,120,76
163,159,127
95,107,73
66,92,59
96,105,79
149,160,133
94,111,81
94,108,79
137,148,120
99,106,81
98,105,79
76,90,50
56,70,20
62,79,40
60,95,70
92,129,94
90,108,77
89,105,82
219,215,211
244,238,233
158,157,143
10,44,12
100,103,74
192,164,149
168,170,145
140,153,144
18,65,79
20,42,57
25,45,59
20,49,60
25,46,53
24,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
25,50,56
26,51,59
21,51,57
23,54,54
30,58,67
22,47,65
49,79,91
82,116,88
70,84,39
102,101,70
92,110,74
80,104,67
126,124,96
129,137,109
49,69,37
96,106,77
113,116,89
178,177,152
145,141,118
199,165,147
199,163,138
75,84,46
80,92,62
134,123,97
163,158,130
145,145,121
140,137,119
108,110,92
75,82,63
55,85,59
80,100,78
147,142,127
201,203,178
110,122,112
10,49,61
26,52,65
29,50,65
21,49,61
24,48,53
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
23,48,55
