hu1,hu2,hu3,hu4,hu5,hu6,hu7,area,perimeter,compactness,class
0.20836739031592916,0.00010657302713505406,0.0010171632786842597,0.00015584993179165992,5.869317740307888e-08,1.165558589554015e-06,-2.013833075142774e-08,1411.5,249.0365778207779,0.2859989686045269,a
0.1625435574130739,8.919445970554232e-05,0.0001307489437007497,1.399114506270091e-06,-1.6724926327196957e-11,-1.1767924138837818e-08,-8.852773600619357e-12,297.5,68.5269113779068,0.7961126381469288,a
0.2214518875730226,0.00143414986927106,0.001012165308603805,0.00023522162461221634,1.1053491709053359e-07,8.77740736399753e-06,3.090285355015411e-08,551.0,154.36753106117249,0.29056917918171205,a
0.2150649828052617,0.0004602051776182389,0.0009494657109408364,0.00016727813133843715,6.645034978371774e-08,3.1365841563801013e-06,5.3463736057983545e-09,1423.0,246.99494767189026,0.2931153919721247,a
0.17383878660598787,0.0014399962216811544,0.0003174386750808032,4.375430372812439e-06,1.462662935351059e-10,6.832981348782761e-08,-7.208610130300196e-11,398.5,87.01219260692596,0.6614209773937454,a
0.18921414742474613,0.0033208577510527118,0.0002460960162387343,0.0001929391055202356,3.9379627662704955e-08,1.050694453725581e-05,1.4723080980236046e-08,1075.5,177.92387998104095,0.42692520677785994,a
0.16735061795355188,0.00044085892871877476,0.00040079628514542006,6.288989062416118e-06,3.099308124060457e-10,2.7274126865236073e-08,6.030128671969748e-11,297.5,70.5269113779068,0.7516005757941013,a
0.16368999265209935,0.0002580212242018082,5.09115597761232e-05,1.78410395424031e-06,-1.695024617895165e-11,-2.831947439462965e-08,-1.3447350000053574e-12,221.0,60.62741661071777,0.7555513950811829,a
0.19732126899310964,0.0025509332856539714,0.0006886608389738812,0.000108303342924835,1.5110270297900503e-08,1.7431290665196336e-06,2.5426845016003877e-08,149.0,65.4558436870575,0.43701795694171486,a
0.23103010648011324,0.00140614657571995,0.0016517157067936507,0.0008734593216340163,7.598409515717419e-07,-3.015376109513077e-06,7.23413778929294e-07,1018.0,295.2792184352875,0.14672086430608103,a
0.21091151279827008,0.003944517197162911,0.0011540886789129776,0.0003750839798123166,1.81144700364423e-07,1.0613001582335887e-05,1.6759367545622896e-07,119.5,59.69848430156708,0.421357918133757,a
0.23057322876460393,0.0001773431271942647,0.0009612381338313797,0.00043621454849843513,2.715328230258102e-07,5.8060909048445726e-06,7.782542156487512e-08,1177.5,245.23758828639984,0.24603489472314696,a
0.21560410074249153,0.0031011548094069434,0.0015865414680060548,0.0007172136923790583,6.382654701333109e-07,1.910409966819893e-05,4.2183205732090294e-07,221.0,89.5979790687561,0.34594392591294987,a
0.16327914307990887,0.00039718641212485323,0.00010005677309838858,1.8513346414432333e-07,7.668018247706552e-13,3.314095435517654e-09,2.1658494404807057e-13,87.0,36.14213538169861,0.8369538277697894,a
0.16313087896098583,7.236093385553018e-05,0.00013573955848038115,2.5043922005279203e-06,-4.61749712120895e-11,-2.122335855266583e-08,-3.0804216720193735e-14,894.5,119.49747383594513,0.7871776593938414,a
0.2559592585656614,0.008876665663333044,0.005241234557685764,0.005125749962990016,2.5991588688385984e-05,0.00048234591717997294,5.502421012433972e-06,336.0,160.71067690849304,0.1634781373423074,a
0.16368106265323765,0.00035296275410778675,6.765046018578629e-05,2.6461484632410996e-06,-3.539967936031865e-11,-4.9704901141143375e-08,5.753782039475398e-13,718.5,112.18376553058624,0.7174251708614261,a
0.20085996095283504,0.005423373706429123,0.0009651363625604579,0.00046114301474674854,3.006867818849287e-07,3.38358936224732e-05,6.505384629937046e-08,558.0,124.56854152679443,0.4518843529529166,a
0.16461031594805603,0.0003535564919095012,5.7737863336097605e-05,4.099597507050292e-06,-5.833795199619237e-11,-7.688236712893241e-08,-2.3976296710926625e-11,657.5,129.15432798862457,0.49532208581188836,a
0.22371239097004575,0.0012702411437408136,0.0011724619033972362,0.0002946342447179307,1.624961482625953e-07,1.0203975605222967e-05,5.985870311730238e-08,543.5,153.63960921764374,0.28933636746022795,a
0.17317075976497226,0.0021301807790917726,0.0002970117411747896,3.2945306525626935e-06,-9.655118752940556e-11,-1.5094837708508324e-07,-3.603603638207329e-11,61.0,33.31370830535889,0.6907068157451752,a
0.2113978663853667,0.003119341676072057,0.001065532641682372,0.0003591524231957117,1.6484584627313405e-07,6.333332942316191e-06,1.4895982881725991e-07,271.0,93.94112491607666,0.3858936587741298,a
0.19127472044858865,0.0033547548361537636,0.0002491440543528882,0.0002200714916008207,4.6986661825481554e-08,1.2165671674704797e-05,2.1159551074427387e-08,1067.0,178.02438521385193,0.42307298446452724,a
0.1637857654541172,5.029537415056746e-05,9.795857572221622e-05,3.401673245328376e-06,-6.174284652418667e-11,-2.4121378758874522e-08,6.60847303931754e-12,784.0,116.08326029777527,0.7311167477547771,a
0.2209203939146069,0.00287813191615711,0.0019670716045419143,0.0008176439395080403,8.879058403350911e-07,2.2571937264399692e-05,5.356132908429057e-07,224.5,88.04163014888763,0.3639569852102209,a
0.1643056405054964,0.0005829256842871802,0.00020959436469046341,4.6328177490044577e-07,1.3530241271481495e-13,-6.8921617763205505e-09,-4.563171559084081e-12,64.5,30.727921843528748,0.8584266651878889,a
0.16322146447768254,7.260629177044904e-05,0.00020400629094166368,2.274351877993384e-06,-4.433354309171801e-11,-1.8826237324396217e-08,2.084625143319016e-11,289.0,64.62741661071777,0.8695090665710242,a
0.1636273827187156,0.0003455114834084209,9.806412918440794e-05,2.5640250066484603e-06,-3.52001192014947e-11,-4.113827895064167e-08,-2.0346183505880243e-11,223.5,59.21320307254791,0.8010327688923958,a
0.16488297676859331,0.001035800897876569,0.00011332498490015511,1.169775929814892e-06,-1.3425576051625322e-11,-3.7586201021022614e-08,-1.0735065369413796e-12,176.0,67.11269783973694,0.49103577848111485,a
0.16430772136903493,0.00038273269848902074,0.00010716285866585663,4.061236697881921e-06,-8.215106072596024e-11,-7.860585488007776e-08,-2.0723498930185043e-11,722.5,112.66904675960541,0.7152180652680181,a
0.25354668960535004,0.0017434406502821946,0.00396475904379464,0.0018363993186067485,2.8933259034922794e-06,5.1042100096200714e-05,-4.022739651600006e-06,416.5,223.5807341337204,0.10470227399662584,a
0.18201505361301484,0.002966927578724433,0.00017982210401474213,7.349497744546651e-05,7.507812577058103e-09,3.8181380043134455e-06,3.875467079083916e-09,577.0,122.08326029777527,0.48648946446737856,a
0.22973376031750864,0.007945102483743895,0.0014925412601855088,0.0008404591756858478,9.353008115121547e-07,7.410612064482358e-05,1.0629715469310275e-07,130.5,104.18376553058624,0.15108462653444663,a
0.1665730585438578,0.00040839775256563455,0.0003565146629487474,3.5178997285243046e-06,1.24452568027442e-10,1.4620053303093565e-08,5.731196989012316e-12,291.5,69.69848430156708,0.7540527974849136,a
0.17188919649457862,0.0008634669731643311,0.00027613631446367956,9.713343906210152e-06,4.773149714688526e-10,1.406648057264641e-07,-1.588524433112305e-10,224.5,63.69848430156708,0.6952932487299371,a
0.16405070842993316,0.00033926726278479905,0.000160584928422618,3.450192336467557e-06,-8.076806549462556e-11,-6.329308000143703e-08,8.474775103200775e-12,826.0,116.56854152679443,0.7638835995099726,a
0.8766616160629841,0.07401954305896496,0.11948342391088373,0.1732171839721494,0.01286053234920002,0.007466575801279497,-0.021344576628313603,318.0,623.6711347103119,0.010273671989489986,a
0.17407463632275028,0.0009826547044595835,0.0004803047441234005,1.84903272429032e-05,1.7288939790187778e-09,3.1337879083391714e-07,-2.1741085597008791e-10,219.0,64.28427076339722,0.6659544657359621,a
0.1621573512846097,0.00022457331233286174,6.616763139853592e-05,9.958825572754418e-07,-7.740482652907945e-12,-1.490763681507375e-08,-2.3320797731315486e-12,222.5,58.5269113779068,0.8162602872148667,a
0.16257155185845334,7.345361954064068e-05,0.00013396079156302771,1.0240860258202969e-06,-1.1837100306125884e-11,-8.069024149682647e-09,1.9387149632547542e-12,304.0,69.11269783973694,0.79977487265773,a
0.1625046981902577,5.506103960095644e-05,0.00014874852307787066,1.4309432775640785e-06,-1.940306195321883e-11,-9.607266469411301e-09,7.704154331150795e-12,296.0,67.4558436870575,0.8174522962344675,a
0.1642688284445405,0.000595041237032946,7.73078511343127e-05,2.1140812414858126e-07,-6.744188131276236e-13,-5.124384521585484e-09,-5.24982012202861e-13,62.5,30.727921843528748,0.8318087840967915,a
0.1638739843864116,0.0004074620970766427,8.179510839225124e-05,3.4699361025651496e-06,-5.485423839774395e-11,-6.757470501970597e-08,-2.0208430386758586e-11,1512.0,163.7401144504547,0.7086821204510022,a
0.16927613100848976,0.0009556082430338649,0.00021040083303694164,5.221061831720375e-06,1.4963103619710303e-10,-1.9591743759673074e-08,8.692254406794662e-11,115.5,44.38477599620819,0.7367561732182281,a
0.1632375103378846,6.995996879926845e-05,0.00013588600122259244,2.4879264445962584e-06,-4.5209967069438043e-11,-2.0800032719583342e-08,-6.975973746976527e-12,904.0,122.22539567947388,0.7604232565832325,a
0.21543952382452064,6.471029092782942e-06,0.000893906064740942,0.0003557197203624341,1.994158403420002e-07,6.147502385238237e-07,-2.166580307838653e-08,1184.5,240.69343197345734,0.25693096627498163,a
0.23029794934338277,0.00017454860281988002,0.001114655489847149,0.0004073182095343504,2.6620435097410503e-07,5.337410344916843e-06,6.678894636189626e-08,1180.0,243.33809351921082,0.25042153252223415,a
0.16420936096805652,0.0002669943760052622,8.699851621784073e-05,3.241064061299061e-06,-2.389383757115425e-11,-3.2730344062133724e-08,4.889799432161531e-11,219.5,58.870057225227356,0.7958944434066021,a
0.17562611897787722,0.0018700452692142068,4.3070165445937135e-05,2.0936511511801385e-05,-5.574221148422966e-10,-5.518668175691289e-07,-2.90769021922353e-10,96.0,76.62741661071777,0.20545311429066945,a
0.9965277777791925,0.5954981674353311,0.9290004565357179,0.5632847934863875,0.40501572132856256,0.4031888747509648,0.04469232572273149,2.0,59.455843687057495,0.007109691677449154,a
0.16242900155401996,0.0002723070502752245,0.00012528204815209732,9.236228219403846e-07,-9.846222030023354e-12,-1.511965826438149e-08,-1.3283680795832783e-12,283.0,66.76955199241638,0.7976996014775102,a
0.20476163166611266,0.0013994194334134066,0.0006863805364984274,4.486196904606373e-05,7.865001882903242e-09,1.6114613081743264e-06,-3.3819995100649343e-10,300.5,106.32590091228485,0.3340228658734595,a
0.27728380643356015,0.006142311637486592,0.008768933952723455,0.00514281641972199,3.452743402242927e-05,0.0003902628724562911,7.794268349245697e-07,177.5,133.01219260692596,0.12607393736767314,a
0.16398391570561738,0.00040899783100150754,0.0001274826970342424,3.6435373842006524e-06,-7.852461244535949e-11,-7.365219257543939e-08,-3.639503786833861e-13,1657.5,172.61017167568207,0.6990860436725855,a
0.17341805379702135,0.0007250712895697978,0.0004894546824087068,7.086051803516878e-06,3.582191382102158e-10,8.436373758311687e-08,-2.1407905566475442e-10,841.5,130.46803629398346,0.6212347384817087,a
0.16274990371883058,5.830420870594963e-05,5.0548499468916494e-05,1.7271021315237833e-06,-1.2135024873784861e-11,-9.897502293849362e-09,1.063738558850628e-11,186.0,53.79898953437805,0.8075595749955452,a
0.17530372848277248,0.0014238407177509349,0.00033620376268635145,6.168066225627307e-06,1.9999041592399687e-10,1.3366278105573278e-07,-1.9722795187171595e-10,394.5,87.84061968326569,0.6424895817101021,a
0.17211063736254603,0.0007342837023412998,0.0004666283854988085,1.6513262303313387e-05,1.4368481040962955e-09,2.062475094378774e-07,-1.915179834753271e-10,223.0,63.79898953437805,0.688473338237043,a
0.20969421307408845,0.00013366808553708198,0.001045513653840894,0.00016838145720280982,6.63603319877622e-08,1.2886802064351223e-06,-2.4240314494705713e-08,1407.5,250.06601536273956,0.28284526944851185,a
0.19085788807120246,0.0018722009972862253,0.0006578913960969177,0.00010643728859918212,9.416106128057798e-09,1.6783007047332973e-06,2.6544935214543595e-08,347.0,98.42640614509583,0.4501073273358459,a
0.2204493171038077,0.0011552950649412765,0.0010064179323993202,0.00021970451061694048,9.796232734910313e-08,7.294596669282149e-06,3.2811554602850944e-08,555.0,152.71067690849304,0.2990639345642501,a
0.16430651485300055,0.0003665846265971004,9.714624331472139e-05,3.8988857463472715e-06,-7.580399154857178e-11,-7.462277004549818e-08,-3.381573418754507e-12,724.0,111.5979790687561,0.7305261560103107,a
0.1645783679317177,0.00038652107280076446,9.734672837831491e-05,3.0162921274417926e-06,-4.861639908427751e-11,-5.4628681497206514e-08,-1.7545996186244512e-11,225.0,59.455843687057495,0.7998403137130298,a
0.16786772222222063,0.0009628862807448084,0.0001639917277887261,1.0842243082594935e-05,3.4126284439815877e-10,2.7800287417708057e-07,-3.042295001310763e-10,100.0,71.5979790687561,0.24513670031116544,a
0.1966932482450493,0.004272077253175762,0.002389843874550027,0.00048333050811246185,5.161812846599349e-07,3.1546391976998954e-05,5.826053173565017e-08,446.0,103.5979790687561,0.5222063586346405,b
0.1680611906721452,0.00138891867731191,0.0003913015332271942,1.0399519780530198e-05,6.411893180010147e-10,3.590466977853071e-07,-1.7022425189309717e-10,112.5,41.55634891986847,0.8186299289202458,b
0.5230761256885752,0.15222572587876723,0.0008717719327566403,0.0023121990316039213,1.8161456706652016e-06,0.0006454408057884097,-2.734617817679846e-06,17.5,69.69848430156708,0.045269035869591724,b
0.17713041753680986,0.003007936143288261,0.0007905918486187316,5.854989592659772e-05,1.2502163079843255e-08,3.210871858197847e-06,1.542411215364632e-09,208.5,60.5269113779068,0.7151858239700887,b
0.18328644085545412,0.0035224657935080802,0.00137185550179672,0.00013289153751368693,5.585478755475638e-08,7.709795641501433e-06,9.991549439798796e-09,341.5,81.01219260692596,0.6538826272083683,b
1.002084694259059,0.3418779897534501,0.19924812776939546,0.0057408421365392785,-0.00019267780054430238,-0.0031786616108310096,2.394794687491434e-05,567.5,617.7127648591995,0.018689710654418767,b
0.19369563630251657,0.0035102412783147236,0.0021927787844203423,0.0005112366693657274,5.378404935614369e-07,2.9778029346867193e-05,6.101647005831342e-08,858.0,143.25483322143555,0.5253861078748431,b
0.19465472950766163,0.004495087455871976,0.002078405219030965,0.0004391021900880804,4.181833599020865e-07,2.943828463973717e-05,3.29845018978376e-08,440.5,100.04163014888763,0.5530880269703189,b
0.18663256488304866,0.0013829229209880878,0.0012201129656232474,0.0005357872813033734,4.28969489247469e-07,1.7051280750664626e-05,6.039508998674273e-08,658.0,177.88224983215332,0.2613187247909593,b
0.18596850507358745,0.004202793717527707,0.0014392696075544967,0.00017848927491496259,8.847534213071308e-08,1.0673208355973909e-05,1.8877423455809654e-08,313.0,77.94112491607666,0.6474718065849874,b
0.2249348816485944,0.011688486761389108,0.003981486909018176,0.0006016697035760623,7.787841773433072e-07,6.39362274834712e-05,-5.10584088290026e-07,249.5,77.35533845424652,0.523962050057905,b
0.5353322495008984,0.06586928637674591,0.0893581795905127,0.02177597278546763,0.0007816721293187985,0.005371385795834987,-0.000558303202107098,86.5,89.35533845424652,0.13613975452479124,b
0.16944115823158848,0.0018404688359686425,0.0003585566631693157,1.4759440233409726e-05,1.0596933349951777e-09,6.156864216342683e-07,-1.728752277569854e-10,113.0,41.79898953437805,0.8127495567588858,b
0.20766408627276284,0.006254359127276238,0.003753154460919352,0.0011463562970395252,2.3687675781623157e-06,8.97405327374527e-05,2.0720427054714782e-07,870.5,153.8406196832657,0.46220708491929285,b
0.3483205094050995,0.036105537837133085,0.008718211879752923,0.0002912522874976315,-2.67982007556523e-07,-5.1215184571399604e-05,3.789202589990477e-07,588.5,184.61017167568207,0.21699267760460217,b
0.21030893359756786,0.0025925656547876384,0.004041500297700413,0.0012790481719047824,2.8960655266254993e-06,5.575299011518067e-05,-2.637254190359017e-07,306.5,121.9827550649643,0.25884719727759953,b
0.1920133065878975,0.0029715003507124575,0.0019322818526074773,0.0005079169729033511,4.984293790470515e-07,2.7198215523716694e-05,6.898826349689272e-08,777.0,146.56854152679443,0.45451618235604924,b
0.18332366372243775,0.002128941987221172,0.0011554002910337314,0.000313270649130592,1.8464122928439997e-07,1.2756193793132474e-05,3.780397751298279e-08,1566.5,213.5807341337204,0.4315350874640003,b
0.20092028249435678,0.006188004455861021,0.002801484514052619,0.0006157720747082193,8.02450792226162e-07,4.775947236896455e-05,1.0089013914820432e-07,275.0,79.4558436870575,0.5473824522479775,b
0.21630199175774115,0.01134211522920017,0.0023369194910178503,0.00019789567715875842,5.0891996040723507e-08,1.5495303026711335e-05,-1.2458503881274265e-07,267.5,78.18376553058624,0.5499212268779904,b
0.17229286934564944,0.00028741688319163357,0.00020773210627190073,3.521627987676029e-05,-8.063529185435244e-10,-4.780597569170574e-07,2.9021445226863178e-09,1410.0,377.13708305358887,0.12457488681006527,b
0.34239011156952814,0.03606551007756323,0.007975735288906332,0.0002538403497468349,-2.245187827642408e-07,-4.400283296966659e-05,2.8292031663784564e-07,604.5,187.92387998104095,0.2151009003011305,b
0.1703695213909031,0.001417771206548751,0.0005131169059593168,1.777424527030958e-05,1.6064573382951987e-09,6.526584203553822e-07,5.482734566083299e-10,111.5,44.041630148887634,0.722367104122076,b
0.44493427154331483,0.06906864322374233,0.012561721983225712,0.001140744170551544,3.6666099602590183e-06,-3.267869950245824e-05,-2.281049157757944e-06,1003.5,279.0365778207779,0.1619589553560476,b
0.5112596297966148,0.004265069289384128,0.000493404415550706,0.0010085238551005458,-4.7620409850125534e-07,4.962377192223688e-05,-5.28544271990766e-07,14.5,75.01219260692596,0.0323827812472457,b
0.18928204749356728,0.004094549543949737,0.00157794368886657,0.00023852023455305183,1.448442146948231e-07,1.5219165201954524e-05,2.0800096231465456e-08,556.0,107.94112491607666,0.5996678643751175,b
0.19531229215462861,0.003243493916585928,0.002343796698119943,0.0006759710073715204,8.456444882125279e-07,3.765541261362258e-05,9.395754841428726e-08,203.0,69.79898953437805,0.5236096368420002,b
0.1831929874395953,0.003925235027160148,0.0012004551252882277,0.0001492938665441812,6.241296317008849e-08,8.993887914214803e-06,9.960346872165645e-09,308.5,76.87005722522736,0.6560706712411494,b
0.19191703573552787,0.00492060193477455,0.001817845713236419,0.00022184014139237687,1.3601904350639594e-07,1.537685865391232e-05,3.667454706615728e-08,148.0,56.62741661071777,0.5799867619329891,b
0.30066373307419825,0.028400661173358474,0.005607291281192136,0.00047419136264247345,-6.300211080393316e-08,3.5151884833437155e-05,-7.706560487381289e-07,175.0,93.5979790687561,0.25102384024209407,b
0.2013061517249113,0.007674198551067472,0.0024181243906454715,0.00045870095053287874,4.803105299505832e-07,3.990766358560291e-05,5.1806395658268595e-08,282.0,79.11269783973694,0.5661957209803763,b
0.194220720495135,0.0036244888415217055,0.0023367540151729323,0.000510526960139369,5.532390317606612e-07,3.028105109690917e-05,6.972206685600325e-08,867.0,146.36753106117249,0.5085568016671485,b
5.036749402294732,2.776387896345857,45.26299685782223,54.12583980966289,2468.5035022665857,-68.18387500565684,1041.0220084270547,41.0,550.8183224201202,0.001698153577381151,b
0.20479958275885884,0.006305490109028468,0.0028034755888992043,0.0007505062304202436,1.010298372914598e-06,4.0549918565496704e-05,4.054750133145851e-07,178.5,95.69848430156708,0.244927734679247,b
2.8568913289256193,3.60047032533506,5.057359619635413,0.440756539202906,0.3357240813710458,0.7354832756138205,-0.5659695041411948,215.0,495.8477599620819,0.010988833996077087,b
0.1943450397515996,0.002376505697916616,0.0021588895065785137,0.000549508119513706,5.982953785570823e-07,2.6137652988216264e-05,1.6280504461971716e-08,358.5,98.5269113779068,0.46407618954363455,b
0.26995006357760065,0.017875527266137496,0.011153730172940175,0.003513422650957591,1.962279312236627e-05,0.0004639219689876324,-9.93404436421875e-06,172.0,78.28427076339722,0.3526868686537877,b
0.19117664682920038,0.00406171334355799,0.002059026827675028,0.00040711452434006375,3.681764460302518e-07,2.4368468555825742e-05,5.814762352830102e-08,897.5,145.63960921764374,0.5317228346719673,b
0.18653898009240272,0.002407695376731469,0.001638122555643435,0.0002543634740541837,1.6380942471355634e-07,1.2438845638230235e-05,1.1220423999734865e-08,471.5,101.84061968326569,0.5712806241698712,b
0.18411595919881124,0.0021427743514142307,0.001193906489326993,0.00033157090816287926,2.0377333134847202e-07,1.3203014693444143e-05,4.4693399068169556e-08,702.0,140.08326029777527,0.4495463690217607,b
0.1909950915000002,0.004425178733962241,0.0017808268613699405,0.0002674642052064142,1.8263017519164987e-07,1.7755406586668388e-05,2.6830442808423542e-08,552.5,108.66904675960541,0.5879365118555558,b
0.20562406898192048,0.006389243856527341,0.003540504782959149,0.0009594570206532604,1.766733419356843e-06,7.644041948592533e-05,7.584827454924964e-08,1764.0,227.9655101299286,0.4265502034046116,b
0.18721946494654718,0.004629391920573215,0.000866183367869123,0.0002592070172549249,1.223114538672245e-07,1.7407492277254162e-05,-1.1183676334365997e-08,197.5,76.87005722522736,0.4200128284282885,b
